Book_Name,book_id,guten_genre,Author_Name,postive,neutral,negative,sentence_length,TTR,person_count,she_pronoun,he_pronoun,ease_of_readability,class
A Terrible Secret: A Novel,pg7063.epub,Literary,Fleming| May Agnes,0.158,0.721,0.121,11022,0.879743833915759,336,425,349,83.4,4
Fanshawe,pg7085.epub,Literary,Hawthorne| Nathaniel,0.14800000000000000,0.763,0.08900000000000000,1889,0.858027828375809,57,106,190,65.53,4
The Dolliver Romance,pg7119.epub,Literary,Hawthorne| Nathaniel,0.135,0.7610000000000000,0.10400000000000000,536,0.861473516831596,34,22,115,57.81,4
Linda Condon,pg7171.epub,Literary,Hergesheimer| Joseph,0.1,0.838,0.062,2,0.0,3,0,0,82.64,4
Doctor Grimshawe's Secret â a Romance,pg7183.epub,Literary,Hawthorne| Nathaniel,0.134,0.769,0.096,2955,0.861117435104704,101,39,322,61.5,4
A Psychological Counter-Current in Recent Fiction,pg726.epub,Literary,Howells| William Dean,0.16900000000000000,0.7290000000000000,0.10100000000000000,218,0.841252639388825,33,19,30,60.86,4
The Wishing-Ring Man,pg7424.epub,Literary,Widdemer| Margaret,0.218,0.728,0.055,4808,0.872213268557569,162,272,215,82.83,4
Falkland- Book 1.,pg7757.epub,Literary,Lytton| Baron Edward Bulwer Lytton,0.165,0.7340000000000000,0.10100000000000000,339,0.848602015117594,39,30,26,63.38,4
Falkland- Book 2.,pg7758.epub,Literary,Lytton| Baron Edward Bulwer Lytton,0.161,0.727,0.11200000000000000,445,0.856392257576147,27,26,51,79.02,4
Falkland- Book 3.,pg7759.epub,Literary,Lytton| Baron Edward Bulwer Lytton,0.151,0.7290000000000000,0.12,324,0.864836758154008,21,23,38,77.53,4
Falkland- Book 4.,pg7760.epub,Literary,Lytton| Baron Edward Bulwer Lytton,0.128,0.74,0.131,455,0.856812455962361,32,29,69,74.06,4
Falkland- Complete,pg7761.epub,Literary,Lytton| Baron Edward Bulwer Lytton,0.14400000000000000,0.7340000000000000,0.122,1481,0.857410705604952,78,80,139,74.93,4
Fan : The Story of a Young Girl's Life,pg7827.epub,Literary,Hudson| W. H.,0.171,0.723,0.106,8473,0.866899015346921,217,418,322,77.66,4
The Rise of Iskander,pg7842.epub,Literary,Disraeli| Earl of Beaconsfield Benjamin,0.175,0.7340000000000000,0.09,1581,0.857138590336691,66,59,90,69.01,4
The Vision of Desire,pg7855.epub,Literary,Pedler| Margaret,0.156,0.745,0.099,7584,0.876747807565202,170,391,350,81.75,4
An Ambitious Man,pg7866.epub,Literary,Wilcox| Ella Wheeler,0.171,0.711,0.11700000000000000,1878,0.855879561796784,75,196,115,72.71,4
A Fool for Love,pg8073.epub,Literary,Lynde| Francis,0.136,0.787,0.077,553,0.856420452067719,43,32,63,80.65,4
A Fountain Sealed,pg8087.epub,Literary,Sedgwick| Anne Douglas,0.17,0.7340000000000000,0.096,5664,0.869488269670797,106,363,231,80.11,4
The Misses Mallett (The Bridge Dividing),pg8131.epub,Literary,Young| E. H.,0.166,0.732,0.102,6401,0.857969260375949,91,384,218,84.0,4
The Ghost of Guir House,pg8182.epub,Ghost and Horror,Beale| Charles Willing,0.11700000000000000,0.7910000000000000,0.092,1782,0.864423338111093,36,74,180,75.88,2
Monsieur Maurice,pg8383.epub,Literary,Edwards| Amelia Ann Blanford,0.12,0.7880000000000000,0.092,1447,0.8613968577417760,77,8,116,80.07,4
Ptomaine Street: The Tale of Warble Petticoat,pg8386.epub,Literary,Wells| Carolyn,0.17600000000000000,0.752,0.07200000000000000,1852,0.882228149929567,152,156,89,84.97,4
The Gentleman: A Romance of the Sea,pg8396.epub,Sea and Adventure,Ollivant| Alfred,0.13,0.7610000000000000,0.109,10067,0.856517274855987,398,87,489,93.61,6
Young People's Pride: A Novel,pg8403.epub,Literary,Ben Stephen Vincent,0.161,0.755,0.084,3397,0.884647567530533,221,162,221,81.72,4
Rest Harrow: A Comedy of Resolution,pg8464.epub,Literary,Hewlett| Maurice,0.16,0.7610000000000000,0.078,8002,0.869032355605398,275,361,340,92.68,4
The Puritans,pg8522.epub,Literary,Bates| Arlo,0.157,0.742,0.10100000000000000,6985,0.858007306300233,166,312,382,79.57,4
The Woman with the Fan,pg8549.epub,Literary,Hichens| Robert,0.136,0.7610000000000000,0.10300000000000000,7432,0.869089978907095,170,313,212,82.38,4
The Far Horizon,pg8569.epub,Literary,Malet| Lucas,0.16,0.7290000000000000,0.111,7082,0.877603204926057,206,224,281,70.97,4
The Philistines,pg8570.epub,Literary,Bates| Arlo,0.154,0.746,0.1,4661,0.8663706161663160,185,265,326,67.29,4
The Wheel O' Fortune,pg8596.epub,Literary,Tracy| Louis,0.127,0.767,0.106,5394,0.874181768321746,252,167,367,79.01,4
The Pagans,pg8671.epub,Literary,Bates| Arlo,0.163,0.73,0.107,3701,0.875439091197145,125,207,229,80.63,4
The Living Link: A Novel,pg8711.epub,Literary,Mille| James De,0.126,0.746,0.128,9507,0.869668492373776,133,372,383,80.02,4
The Brass Bowl,pg8741.epub,Literary,Vance| Louis Joseph,0.145,0.754,0.10100000000000000,1644,0.870138411884577,48,78,213,71.87,4
From One Generation to Another,pg8805.epub,Literary,Merriman| Henry Seton,0.147,0.754,0.098,4019,0.874274990321029,122,139,222,78.39,4
Miss Theodosia's Heartstrings,pg8865.epub,Literary,Donnell| Annie Hamilton,0.19400000000000000,0.713,0.09300000000000000,3162,0.881667912757122,89,203,105,86.8,4
A Love Story,pg8883.epub,Literary,Christie| William Harvey,0.15,0.759,0.09,4188,0.86582809129332,355,110,305,64.56,4
Three Weeks,pg8899.epub,Love and Romance,Glyn| Elinor,0.182,0.7340000000000000,0.085,3420,0.863955256803884,134,197,268,80.63,5
The Golden Calf,pg9052.epub,Literary,Braddon| M. E.,0.16700000000000000,0.736,0.09700000000000000,8618,0.876702430070494,434,285,285,78.61,4
Eleanor,pg9087.epub,Literary,Ward| Mrs. Humphry,0.135,0.758,0.107,11114,0.866735330190571,285,386,322,81.18,4
The Bride of Dreams,pg9111.epub,Literary,Eeden| Frederik van,0.19700000000000000,0.6970000000000000,0.105,4350,0.864794467781061,137,120,167,66.63,4
Henry Dunbar: A Novel,pg9189.epub,Literary,Braddon| M. E.,0.138,0.759,0.10300000000000000,7670,0.863573029022545,327,192,361,76.88,4
Charlotte's Inheritance,pg9259.epub,Literary,Braddon| M. E.,0.16,0.727,0.114,7985,0.8696427674289960,429,224,348,77.35,4
One Day's Courtship- and The Heralds of Fame,pg9305.epub,Literary,Barr| Robert,0.133,0.767,0.1,2758,0.859666581657954,67,86,114,82.35,4
Hetty's Strange History,pg9311.epub,Literary,Jackson| Helen Hunt,0.141,0.757,0.102,3428,0.874507129521789,98,228,179,80.46,4
Birds of Prey,pg9362.epub,Literary,Braddon| M. E.,0.149,0.758,0.09300000000000000,7202,0.870138561637336,525,207,362,75.67,4
A Woman Intervenes,pg9379.epub,Literary,Barr| Robert,0.139,0.7830000000000000,0.078,6536,0.86034662356519,80,159,250,81.05,2
Theresa Marchmont- the Maid of Honour: A Tale,pg9387.epub,Literary,Gore| Mrs.,0.17,0.6890000000000000,0.141,434,0.841962076298723,48,86,64,55.83,2
Helen of the Old House,pg9410.epub,Literary,Wright| Harold Bell,0.133,0.76,0.10800000000000000,5466,0.862414442616225,162,170,289,79.37,2
The Ashiel mystery: A Detective Story,pg9746.epub,Detective and Mystery,Bryce| Mrs. Charles,0.138,0.705,0.158,46,0.862957371362521,5,0,16,74.62,1
The Fortune Hunter,pg9747.epub,Literary,Smith| Winchell| Vance| Louis Joseph,0.152,0.762,0.086,5328,0.873837604298569,207,147,384,84.37,2
Scarhaven Keep,pg9807.epub,Detective and Mystery,Fletcher| J. S.,0.102,0.83,0.068,5498,0.876663752864332,143,87,347,82.09,1
The Price of Things,pg9809.epub,Literary,Glyn| Elinor,0.161,0.737,0.102,4550,0.867324906803425,162,256,265,80.73,2
The Brown Mask,pg9849.epub,Sea and Adventure,Brebner| Percy James,0.141,0.748,0.111,6371,0.867502944677639,148,211,320,81.03,3
The Two Guardians - Home in This World,pg9926.epub,Literary,Yonge| Charlotte M.,0.16700000000000000,0.736,0.096,5882,0.868945628174875,208,383,273,78.22,2
The Bronze Bell,pg9927.epub,Sea and Adventure,Vance| Louis Joseph,0.12,0.772,0.10800000000000000,5780,0.868915189576265,190,151,428,79.86,3
Mr. Waddington of Wyck,pg9967.epub,Literary,Sinclair| May,0.15,0.7660000000000000,0.084,5522,0.867546133518575,131,161,293,85.07,2
Captivating Mary Carstairs,pg9993.epub,Literary,Harrison| Henry Sydnor,0.141,0.7660000000000000,0.09300000000000000,6095,0.875971681229854,177,101,342,81.77,2
Persuasion,pg105JaneAusPersuatn.epub,Literary,Austen| Jane,0.174,0.747,0.079,3647,0.869594046560545,162,178,179,66.17,2
Return of Sherlock Holmes,pg108DoyleReturnSherlk.epub,Detective and Mystery,Connan| Doyle,0.125,0.777,0.09700000000000000,7806,0.863863685783032,273,114,381,80.45,1
The Secret Adversary,pg1155Agatha2.epub,Detective and Mystery,Christie| Agatha,0.125,0.7760000000000000,0.099,8016,0.877316877550517,161,191,260,85.25,1
Alice's Adventures in Wonderland,pg11CarolAlice.epub,Literary,Carroll| Lewis,0.10400000000000000,0.7980000000000000,0.098,1543,0.85194122799878,47,123,44,90.76,2
Through the Looking-Glass,pg12CarolGlassLook.epub,Literary,Carroll| Lewis,0.129,0.7960000000000000,0.075,1927,0.859141773198655,54,132,78,92.25,2
Pride and Prejudice,pg1342JaneAustenPP.epub,Literary,Austen| Jane,0.174,0.74,0.086,5997,0.873076339253897,135,305,270,67.83,2
Mardi: and A Voyage Thither I,pg13720HermanVoyage1.epub,Sea and Adventure,Melville| Herman,0.121,0.787,0.092,4875,0.8741279173522360,382,96,229,65.74,3
Mardi: and A Voyage Thither ||,pg13721HermanVoyage2.epub,Sea and Adventure,Melville| Herman,0.13,0.77,0.1,7059,0.895323455830988,469,61,285,80.67,3
Great Expectations,pg1400DickensGreatExp.epub,Literary,Dickens| Charles,0.121,0.79,0.08900000000000000,9824,0.860314409427782,248,233,453,79.2,2
Mansfield Park,pg141JaneAusMansPark.epub,Literary,Austen| Jane,0.179,0.732,0.08900000000000000,6877,0.866929120678457,196,299,247,75.91,2
Emma,pg158JaneAustenEmma.epub,Literary,Austen| Jane,0.18600000000000000,0.726,0.08900000000000000,8639,0.873209085390806,169,318,276,78.86,2
Sense and Sensibility,pg161SJaneAusSensSensi.epub,Literary,Austen| Jane,0.17300000000000000,0.7340000000000000,0.09300000000000000,5191,0.872618238676935,136,332,256,66.96,2
A Christmas Carol,pg19337DickensChristCarl.epub,Christmas Stories,Dickens| Charles,0.153,0.747,0.1,1973,0.867590342069542,100,26,153,79.62,0
The Sign of Four,pg2097DoyleSignFour.epub,Detective and Mystery,Connan| Doyle,0.128,0.778,0.094,2924,0.865933965379456,117,46,196,80.0,1
The Works of Edgar Allan Poe I,pg2147EdgarPoe1.epub,Detective and Mystery,Poe| Edgar Allan,0.099,0.7960000000000000,0.105,3587,0.85037528608906,232,39,191,61.5,1
The Works of Edgar Allan Poe II,pg2148EdgarPoe2.epub,Detective and Mystery,Poe| Edgar Allan,0.114,0.7710000000000000,0.115,3891,0.845814978976801,169,46,183,63.06,1
The Works of Edgar Allan Poe III,pg2149EdgarPoe3.epub,Detective and Mystery,Poe| Edgar Allan,0.114,0.785,0.10100000000000000,3730,0.854378596553916,244,103,190,59.01,1
The Works of Edgar Allan Poe IV,pg2150EdgarPoe4.epub,Detective and Mystery,Poe| Edgar Allan,0.133,0.777,0.091,4079,0.859158810067722,382,33,239,66.65,1
The Confidence-Man,pg21816HermanConfidence.epub,Literary,Melville| Herman,0.168,0.732,0.1,4872,0.87982608623645,231,31,344,69.92,2
Five Tales,pg2684Galsw4.epub,Literary,Galsworthy| John,0.134,0.772,0.094,7081,0.872983412357544,303,164,395,82.31,2
Moby Dick,pg2701HermanMobyDick.epub,Sea and Adventure,Melville| Herman,0.10400000000000000,0.804,0.091,9469,0.875338636592878,756,62,614,74.85,3
The Hound of the Baskervilles,pg2852DoyleHound.epub,Detective and Mystery,Connan| Doyle,0.114,0.782,0.105,3793,0.862285747254775,82,53,234,79.71,1
A Tangled Tale,pg29042CarolTangTale.epub,Literary,Carroll| Lewis,0.113,0.813,0.07400000000000000,1844,0.882078864681395,230,78,77,79.9,2
Justice,pg2911Galsw2.epub,Literary,Galsworthy| John,0.11600000000000000,0.8010000000000000,0.083,1905,0.862909732376264,39,19,56,96.41,2
The Little Man,pg2919Galsw5.epub,Literary,Galsworthy| John,0.161,0.742,0.09700000000000000,374,0.863782767455114,30,4,5,81.17,2
Pierre or The Ambiguities,pg34970HermanPierre.epub,Literary,Melville| Herman,0.145,0.765,0.09,6598,0.878552241639171,409,179,412,66.37,2
Omoo Adventures in the South Seas,pg4045HermanOmmo.epub,Sea and Adventure,Melville| Herman,0.11200000000000000,0.8060000000000000,0.08200000000000000,2884,0.86045314675428,175,31,244,63.46,3
The Forsyte Saga,pg4397Galsw1.epub,Literary,Galsworthy| John,0.131,0.7830000000000000,0.086,4684,0.869409343435473,211,174,351,78.62,2
The Game of Logic,pg4763CarolLogik.epub,Literary,Carroll| Lewis,0.10100000000000000,0.8190000000000000,0.08,434,0.849315738439861,21,2,11,82.77,2
Loyalties,pg4765Galsw3.epub,Literary,Galsworthy| John,0.11600000000000000,0.804,0.08,2305,0.871997528092182,93,22,76,88.37,2
Tales of Terror and Mystery,pg537DoyleTerrorTales.epub,Detective and Mystery,Connan| Doyle,0.11700000000000000,0.79,0.09300000000000000,4109,0.856762580016263,201,77,266,76.72,1
Sylvie and Bruno,pg620CarolBruno.epub,Literary,Carroll| Lewis,0.152,0.7610000000000000,0.087,4712,0.87141970344524,143,118,296,82.99,2
Oliver Twist,pg730DickensOliverTw.epub,Literary,Dickens| Charles,0.138,0.7610000000000000,0.10100000000000000,9193,0.871885987466968,222,204,464,77.77,2
David Copperfield,pg766DickensDavidCopfld.epub,Literary,Dickens| Charles,0.152,0.763,0.085,19591,0.865487187996198,480,456,572,79.9,2
Hard Times,pg786DickensHardTimes.epub,Literary,Dickens| Charles,0.133,0.78,0.087,6036,0.877662310205444,235,197,322,80.37,2
Memoirs of Shelock Holmes,pg834DoyleMemoirsSherlk.epub,Detective and Mystery,Connan| Doyle,0.11200000000000000,0.8,0.08800000000000000,5498,0.860009524807785,193,86,365,78.89,1
The Mysterious Affair at Styles,pg863Agatha1.epub,Detective and Mystery,Christie| Agatha,0.134,0.752,0.114,5370,0.873382726263575,124,145,219,84.28,1
A Tale of Two Cities,pg98DickensTaleCities.epub,Literary,Dickens| Charles,0.106,0.8030000000000000,0.091,964,0.858335313923261,49,38,73,75.43,2
